latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp
54.04024,113.88279,332,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,290.6,4.1
54.05007,113.97726,338.5,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,289,3.4
54.03661,113.88401,341,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,293.1,4.1
53.75184,111.44652,354.3,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,295.4,7.7
53.75261,111.45265,367,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,298.8,26.4
53.74691,111.43553,351.3,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,299.5,8
53.74768,111.44167,354.8,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,298.7,7.7
53.74846,111.44778,344,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,296.4,7.7
53.74923,111.45388,354.9,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,300.4,26.4
53.74585,111.45509,342.3,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,295.4,9.1
53.73938,111.43191,327.9,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,293.5,5.1
53.74015,111.438,348.5,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,296.6,5.1
53.74092,111.44408,325.6,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,286.3,3.6
53.74167,111.43941,346.5,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,294,5
53.73672,111.42845,341.3,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,296.7,5.3
53.73751,111.43453,327.7,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,296.4,5.3
53.73828,111.4406,340.2,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,293.6,5
53.73413,111.43578,367,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,299.6,7.7
53.72997,111.43091,330.6,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,295,7.7
53.73075,111.43702,356.1,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,298.8,7.7
53.73153,111.44309,348.5,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,296.2,10.2
53.73231,111.44919,332.5,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,292.2,10.2
54.02013,113.89024,328.5,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,289.3,3.8
54.0209,113.89748,336.2,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,288.4,3.8
53.72737,111.43826,335.5,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,295.8,3.5
53.72894,111.45049,333,0.4,0.4,2017-04-30,05:18,N,nominal,1.0NRT,291.8,5.9
54.01648,113.8913,344,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,292.8,7.4
54.01726,113.89855,350,0.5,0.4,2017-04-30,05:18,N,nominal,1.0NRT,293.6,7.4
8.25598,-62.87539,319.4,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.9,2.6
8.25971,-62.87471,329.9,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.5,3.5
8.27753,-62.82066,311.9,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.8,2.5
8.52504,-64.07334,331.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291.2,1.6
8.52854,-64.07276,309.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.8,1.6
8.67362,-64.82027,320.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291.4,1.7
8.67702,-64.81969,307.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.6,0.6
8.78692,-65.49657,301.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,280.6,0.7
8.78749,-65.50014,305.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,282.1,0.7
8.78911,-65.48891,305.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,282.5,0.9
8.78969,-65.49246,306.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,283.4,0.9
8.79026,-65.49603,308.8,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,282,0.7
8.79361,-65.49548,305.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,283,0.8
8.33537,-62.7288,320.4,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291.1,2.6
8.79523,-65.48425,306.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,281.7,1.3
8.798,-65.48014,304.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,284.1,0.8
8.79857,-65.48371,312.4,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,283.7,0.8
8.60962,-63.9954,305.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.6,0.8
8.61249,-63.99088,305.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.4,0.6
8.61314,-63.99482,304.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.4,0.8
10.32086,-75.48958,303.5,0.4,0.6,2017-04-30,05:54,N,nominal,1.0NRT,275.5,1
8.84322,-64.1647,304.4,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.8,1.4
8.66809,-62.98688,308.9,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.1,1.4
8.84306,-63.85417,305.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.7,0.7
8.87541,-63.98344,305.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.4,0.7
8.88112,-63.97441,306.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.2,0.6
8.72534,-62.90654,305.1,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.4,1.2
8.72608,-62.91096,313,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.5,1.2
8.93428,-63.92487,327.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291.5,1.9
9.11957,-65.04913,305,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,261.6,0.3
9.12016,-65.05275,329.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,264.3,2.9
8.85197,-63.08484,319.4,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290,1.4
8.85269,-63.08916,308,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.7,1.4
8.85418,-63.07556,312.8,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.8,2
8.85563,-63.08422,310.7,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.8,1.4
8.85711,-63.0706,313.3,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.8,1.1
9.442,-66.5705,307.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,286.4,1.8
9.44145,-66.56702,329.4,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,288.3,2
9.1003,-64.12723,315.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.5,1.3
9.1003,-64.14009,307.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.9,0.5
9.10185,-64.12791,320.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,290.8,1.6
9.22646,-64.6709,313.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,280.1,1.5
9.22986,-64.67033,311.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,280.5,1.2
9.22148,-64.51102,314.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,280.5,1.2
9.22743,-64.06019,303.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.2,0.4
9.52763,-65.89142,306.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,292.4,1
9.53094,-65.89088,310,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,292.4,1
9.43003,-65.21732,317.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,286.9,1.1
9.4306,-65.2209,306.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,286.9,1.1
9.70055,-66.68701,304.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.3,0.8
9.36838,-64.53352,295.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.1,0.6
9.3712,-64.52922,296,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,264.8,5.2
9.3718,-64.53296,338.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.7,5.2
9.3724,-64.5367,324.8,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,259.4,5.8
9.37462,-64.52866,296.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.8,5.2
9.37522,-64.5324,335.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,266.7,5.2
9.37582,-64.53613,326.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,261.9,5.8
9.37864,-64.53183,297.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.5,0.4
9.37924,-64.53557,295.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.3,0.4
9.38446,-64.54623,322.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,265.5,2.2
9.38385,-64.54315,297.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,263.4,1.5
9.38447,-64.54688,323.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,266.4,1.5
9.38727,-64.54258,299.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,267,1.5
9.38788,-64.54632,342.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,269,1.5
9.4092,-64.46213,301.7,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,266.9,0.6
9.70592,-65.88078,307.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291.1,1.1
9.70854,-65.88006,347.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,294.8,9.8
9.32394,-63.1133,311.5,0.5,0.4,2017-04-30,05:54,N,nominal,1.0NRT,289.8,1.2
9.8477,-66.26606,308.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,291,0.7
9.91861,-66.50156,306.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,288.1,1.1
9.61626,-63.72391,298.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,282.8,0.4
9.61692,-63.7279,300,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,283.1,0.4
9.61978,-63.72333,298.6,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,282.9,0.4
9.62044,-63.72732,305.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,283.3,0.4
9.81835,-64.78708,310.9,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,292.6,1
9.81894,-64.79074,310.1,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,292.9,1.9
9.82173,-64.78652,311,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,293,1
9.64557,-63.61587,299.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,280.3,1
9.64623,-63.61988,300.2,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,278.5,0.9
9.64689,-63.62391,299.3,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,275.5,0.9
9.64052,-63.56274,302.4,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,286.9,0.6
9.64184,-63.57085,309.5,0.4,0.4,2017-04-30,05:54,N,nominal,1.0NRT,287.9,5.6
3.89828,101.79364,333.1,0.5,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296.3,5.3
3.89803,101.79234,337.5,0.5,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296,5.6
2.75092,97.64521,330.2,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,298.9,3
2.68151,97.65294,332.8,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,298.8,3.7
2.66293,97.84328,334.1,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,297.1,3.1
2.21509,98.07639,329.4,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296.7,2.6
2.72554,103.02333,350.4,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,291.1,5.3
1.47211,100.26266,334.1,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,290.7,2.8
1.22388,99.27164,330.1,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,297.4,3.3
1.81768,103.18896,340.7,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,292.6,5.3
1.43624,100.73645,346.6,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,283.7,12.2
1.80101,103.187,331.5,0.6,0.4,2017-04-30,06:48,N,nominal,1.0NRT,290.9,1.8
1.14498,99.08815,334.4,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296.5,7.2
1.14306,99.12041,334.6,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,297,4.7
1.5973,103.40163,337.8,0.4,0.5,2017-04-30,06:48,N,nominal,1.0NRT,291.8,4.2
1.59783,103.40517,332.3,0.4,0.5,2017-04-30,06:48,N,nominal,1.0NRT,290.2,4.2
1.57427,103.35823,333.8,0.4,0.5,2017-04-30,06:48,N,nominal,1.0NRT,294.4,3.6
0.83656,99.01601,334.3,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296.6,3.7
0.80222,102.6273,330.2,0.5,0.4,2017-04-30,06:48,N,nominal,1.0NRT,297.1,5
-0.6614,100.81937,333.3,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,293.5,6.7
-0.75362,101.03999,336.4,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,298,4.1
-1.32106,100.63136,328,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,294.2,2.6
-0.24291,111.90974,329.3,0.7,0.8,2017-04-30,06:48,N,nominal,1.0NRT,285.6,3.2
-3.72949,102.31285,331.6,0.4,0.4,2017-04-30,06:48,N,nominal,1.0NRT,296.7,8.7
-20.7825,115.44524,344.1,0.5,0.7,2017-04-30,06:42,N,nominal,1.0NRT,303.2,5.3
-20.59429,116.77792,348.9,0.6,0.7,2017-04-30,06:42,N,nominal,1.0NRT,304.7,15.3
-20.59292,116.78371,345.8,0.6,0.7,2017-04-30,06:42,N,nominal,1.0NRT,303.3,11.6
-27.90912,115.39752,338.7,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,302.7,5.1
-27.90991,115.39405,367,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,303.2,5.9
-27.91504,115.39554,351.8,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,307.1,5.9
-27.91425,115.39901,336.1,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,305.6,5.1
-28.56391,114.82755,337.7,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,302.8,7.3
-28.67025,114.91205,340.4,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,304,17.5
-29.605,115.29697,340.8,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,302.4,3.7
-29.60427,115.2985,342.5,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,302.3,7.3
-30.71731,115.74824,340,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297.7,4.3
-30.77176,116.07514,335.4,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298.5,2.7
-30.77096,116.07853,333.9,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298,2.7
-30.77761,116.07311,333.2,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,296.8,2.4
-30.70816,117.15695,354.5,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,290.6,11.5
-31.0195,116.5566,342.9,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,301.3,4.6
-31.01778,116.56382,329.7,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,299,5.7
-30.92418,117.31246,346.5,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298,5
-31.35895,117.26472,344.5,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297.9,13.5
-31.35799,117.26857,348.8,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,307.4,13.5
-31.35704,117.27242,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,299.8,33
-31.36326,117.27025,341,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298.2,13.5
-31.51262,116.77074,367,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,300.4,11.4
-31.68989,117.77642,345.8,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,308.1,43.8
-31.68885,117.7806,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,302.7,43.8
-32.13305,116.47443,331.5,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,290.8,5
-32.04012,116.88697,355.8,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298.2,5.5
-32.03928,116.89043,337.3,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297,5.8
-32.14608,116.46434,338.6,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.8,7.8
-32.151,116.46603,328.6,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.3,7.8
-31.99503,117.27489,335.1,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,296.9,3.3
-32.24609,116.46262,331.8,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.9,6.5
-32.24451,116.46928,337.2,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,287.9,6.5
-32.24945,116.47087,330.6,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,288,6.5
-32.21622,116.61122,352.7,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.4,6.2
-32.21544,116.61454,336.8,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292.9,6.2
-32.21703,116.6078,367,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297.6,11.8
-32.25283,116.4791,340,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292.4,8.1
-32.25779,116.4806,338.7,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.2,8.1
-32.25623,116.48722,342.9,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293,8.1
-32.26119,116.48872,339.6,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,298.2,29.4
-32.25962,116.49538,351.4,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.9,28.4
-32.26457,116.49696,351.2,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,296.9,28.4
-32.26298,116.50374,336.5,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,287.8,28.4
-32.25668,116.53049,328.8,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,291.4,4.1
-32.26793,116.50529,357.1,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.1,26.1
-32.26633,116.5121,339,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,288.5,9.9
-32.27131,116.5136,347.6,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.4,9.9
-32.2697,116.52043,339.7,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292.3,9.9
-32.26385,116.49194,341.7,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297.9,17.7
-32.26223,116.49866,367,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.1,17.7
-32.26718,116.5002,347,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.9,17.7
-32.26555,116.50697,352.2,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,289.7,24.7
-32.27052,116.50848,350,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.6,8.7
-32.26888,116.51525,333.1,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,290.9,8.7
-32.26562,116.52872,341.1,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292.5,7.8
-32.27385,116.51677,330.8,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.2,8.7
-32.27219,116.52361,337.8,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.9,7.8
-32.45855,116.60708,338.1,0.6,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294,6.5
-32.33878,117.47076,339.5,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.5,2.6
-32.34399,117.4724,346,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,297.3,4.6
-31.96988,118.98284,330.7,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292.5,2.6
-32.35533,117.472,334.8,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,294.7,3.4
-32.38624,117.49813,345.2,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,292,3.4
-32.39237,117.49611,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,293.4,10.4
-32.39143,117.49989,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.7,10.4
-32.39756,117.49787,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.3,10.4
-32.5014,118.46745,350.7,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,288.1,14
-32.50792,118.46513,335.6,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,289.3,9.5
-32.50685,118.46933,367,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,295.1,14
-32.51119,118.47556,331.6,0.4,0.6,2017-04-30,06:36,N,nominal,1.0NRT,288.1,3.2
-34.36607,117.48589,337.7,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,291.6,23.3
-34.36522,117.48933,367,0.3,0.6,2017-04-30,06:36,N,nominal,1.0NRT,296.7,36.4
-39.419,-71.93927,300.8,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,275.1,0.7
-38.25643,-73.22295,332.7,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,285.9,7
-38.25336,-73.21578,301.8,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,283.5,0.7
-38.25267,-73.22185,318.8,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,284.7,1.8
-38.24958,-73.2149,303,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,283.1,0.7
-38.24891,-73.22076,300.1,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,283,1.8
-38.16734,-73.27186,298.1,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,284.8,0.7
-38.29089,-68.90565,297.7,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,277.5,0.9
-38.29106,-68.91074,295.9,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,278,0.5
-37.86645,-73.09816,302,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,282.5,1
-38.18801,-68.86814,305.7,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,279.5,1.3
-38.1261,-69.23374,302.3,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,282,0.9
-38.15302,-68.64829,298.2,0.6,0.5,2017-04-30,06:06,N,nominal,1.0NRT,279.5,0.8
-38.05094,-68.85186,313.7,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,278.1,2.6
-37.62621,-71.9818,295.2,0.6,0.4,2017-04-30,06:06,N,nominal,1.0NRT,279.9,1
-37.4972,-72.07592,306.2,0.6,0.4,2017-04-30,06:06,N,nominal,1.0NRT,281,1.3
-37.70526,-69.69456,311.3,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,278.9,0.8
-36.98576,-69.39617,306.6,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,280.6,1.6
-36.95531,-69.38029,303.2,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,278.9,1.1
-36.62408,-72.61107,297,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,284.4,0.6
-36.62338,-72.61721,312.5,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,285.6,1.8
-36.04068,-72.69872,305.9,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,284.4,1.3
-36.03688,-72.69804,329.6,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,286.9,5.3
-34.10967,-70.45547,306.9,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,283.5,1.3
-34.10922,-70.45998,295.9,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,284.2,1.3
-34.10852,-70.45795,344.8,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,283.9,4.5
-34.10479,-70.45325,296.4,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,282.2,4.5
-34.10431,-70.4577,348.9,0.4,0.5,2017-04-30,06:06,N,nominal,1.0NRT,282.3,4.5
-33.78111,-61.98236,297.2,0.6,0.7,2017-04-30,06:06,N,nominal,1.0NRT,282.7,5.6
-33.77417,-61.98889,319.6,0.6,0.7,2017-04-30,06:06,N,nominal,1.0NRT,282.4,5.6
-33.7744,-61.982,352,0.6,0.7,2017-04-30,06:06,N,nominal,1.0NRT,284.1,5.6
-33.77895,-61.98438,367,0.6,0.7,2017-04-30,06:06,N,nominal,1.0NRT,284.5,8.8
-33.77225,-61.98405,332.3,0.6,0.7,2017-04-30,06:06,N,nominal,1.0NRT,283.4,3.6
-33.05744,-68.94792,306.1,0.5,0.5,2017-04-30,06:06,N,nominal,1.0NRT,281.5,1.3
-32.78775,-71.48439,301.8,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,281.8,0.7
-32.76448,-71.48037,303.3,0.5,0.4,2017-04-30,06:06,N,nominal,1.0NRT,281.3,2.1
-32.80414,-70.9514,309.8,0.6,0.4,2017-04-30,06:06,N,nominal,1.0NRT,284.4,2.2
-33.37707,-60.14872,298.6,0.8,0.8,2017-04-30,06:06,N,nominal,1.0NRT,284.2,1.5
-33.36975,-60.14837,298.9,0.8,0.8,2017-04-30,06:06,N,nominal,1.0NRT,284.7,1.5
-33.37021,-60.15293,296.9,0.8,0.8,2017-04-30,06:06,N,nominal,1.0NRT,284.1,3.1
-24.49145,-64.95794,298,0.3,0.6,2017-04-30,06:00,N,nominal,1.0NRT,284.1,0.7
-23.82356,-70.31925,302.3,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,283.6,3.4
-23.8242,-70.31445,336.5,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,285.8,7.8
-23.78597,-70.3178,304.1,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,282.9,0.8
-23.78228,-70.31719,296.8,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,282.9,0.8
-22.3179,-68.88258,308.8,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,282.1,11.9
-22.3172,-68.88794,327.6,0.5,0.4,2017-04-30,06:00,N,nominal,1.0NRT,283,18.8
-17.49165,-71.3603,314.4,0.4,0.4,2017-04-30,06:00,N,nominal,1.0NRT,290.8,4.4
